,IMEI,年龄,性别,大致消费水平,终端品牌,终端型号,月银行短信通知次数,使用汽车类APP的PV数,使用理财类APP的PV数,使用股票类APP的PV数,交往圈规模,是否有跨省行为,是否有出国行为,访问购物类网站的次数,访问IT类网站的次数,访问餐饮类网站的次数,访问房产类网站的次数,访问健康类网站的次数,访问金融类网站的次数,访问旅游类网站的次数,访问体育类网站的次数,访问汽车类网站的次数,访问时事类网站的次数,访问社会类网站的次数,访问文娱类网站的次数,访问招聘类网站的次数,访问教育类网站的次数,访问其他类网站的次数,访问网游类网站的次数
579,ab4211f2a18d5ddb44a59270864ba9cc,17,不详,低,华为,MU509,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,76a3039730ae8c47c359cbb00a07aa6e,55,男,中,三星,GT-N7100,4,0,0,0,51,是,否,216,205.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0
581,f6c30ecadaa16e34002dad16d64277ff,30,女,高,苹果,PT2408,238,0,0,0,123,是,否,87,195.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,21.0
582,c47a8eee3361f24fce9a5d77936c1532,29,女,低,苹果,A1699,52,0,0,0,60,是,否,199,145.0,0.0,0.0,0.0,10.0,62.0,0.0,0.0,326.0,0.0,0.0,0.0,12.0,0.0,8.0
583,7eb429ce337adf627bb3a589dfbc9f31,37,男,中,索尼爱立信,LT26i,0,0,0,0,0,是,否,521,309.0,0.0,0.0,0.0,4.0,56.0,0.0,0.0,2.0,2.0,0.0,0.0,62.0,0.0,36.0
584,6932fe0adc3876cd04dc310e28e2d6a6,31,男,中,华为,HUAWEI NXT-AL10,0,0,6,0,0,是,否,9993,293.0,0.0,41.0,4.0,55.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,118.0,0.0,91.0
585,188dccb92286b4cdab90a2653d2bef39,65,男,低,小米,2014719,10,0,0,0,16,是,否,38,149.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
586,3e16c8e37841b6b7b8ac11ab18eb8813,37,不详,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,c474dc4267f8fbd25a0402a8e950ce4f,62,女,低,华为,HUAWEI RIO-AL00,36,0,0,0,46,否,否,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
588,267c1b9e32a6dd756052e0da831b66fa,不详,男,高,苹果,A1528,68,0,0,0,55,是,否,98,2885.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1009.0,0.0,5.0,0.0,1.0,0.0,17.0
589,acb4701ec2ed174d357ccd2fbd399adf,29,男,中,苹果,A1429,0,0,0,0,0,否,否,0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,7c3999b1db37f6af12024ba440b76bb1,37,女,高,三星,SM-N9002,20,0,0,0,88,是,否,431,695.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,36.0,0.0,11.0,0.0,19.0
591,5955bf9e206c1aeb701337fbfe179600,45,女,低,华为,CHM-UL00,0,0,0,0,14,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,e2b3285c58325995345b286a811407ef,39,女,低,苹果,A1431,0,0,0,0,10,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,295b829af9f5ccec892f93c32641a660,22,女,高,苹果,A1586,22,0,0,0,34,是,否,54,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
594,94d664426f845eea5bde372e63bd6bcf,31,女,中,三星,SM-N9006,132,0,0,0,36,是,否,83,50.0,0.0,0.0,34.0,36.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,36.0
595,a4463b49798f677812d099e6f782736d,41,女,中,苹果,A1429,80,0,0,0,37,是,否,121,782.0,0.0,0.0,0.0,309.0,0.0,0.0,1.0,363.0,5.0,0.0,0.0,9.0,0.0,3.0
596,d46c60d1556e65ac1644ad08635aa28b,17,男,低,NOTKNOWN,TECHWISHTR105,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,7ff32286d148513c61e9b5961e5e8477,55,女,中,小米,2015201,0,0,0,0,51,否,是,6,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,be22321097b4c80e1747da62d9a8c2bf,65,女,低,苹果,A1586,2,0,0,0,4,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,a6b81442dcc36d6f9af07f6b0110070d,31,女,低,苹果,A1586,0,0,0,0,31,否,否,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,6673f44af895decdece34d106889dde8,40,女,低,小米,2013121,0,0,0,0,14,否,否,0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0
601,4431aadb5a020db7a4df9a8705d9cc75,37,不详,低,中兴,ZTEMG3732,0,0,0,0,2,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,452af7e31542c8d01b6cb7c1c1491317,17,男,低,中兴,AD3812,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,5804c380072b7b583c0e90163149507f,40,女,中,D-LINK,D-LINK3GMOBILEROUTER,0,0,0,0,0,否,否,5104,243.0,0.0,18.0,0.0,90.0,0.0,1.0,0.0,256.0,4.0,6.0,0.0,813.0,0.0,202.0
604,26fb1e41a6a515cd6cb24c75353a9e62,46,男,高,苹果,A1528,294,0,0,0,128,是,否,1855,2673.0,0.0,51.0,0.0,78.0,0.0,15.0,0.0,21.0,0.0,5.0,0.0,50.0,0.0,3.0
605,8c01673c67a90278dbffcb01494db31b,17,男,高,华硕,ASUS_T00J,0,0,0,0,24,否,是,231,74775.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
606,1b9b5afa47d4af4d16f8003bb6857405,34,男,高,苹果,A1699,158,0,0,0,45,是,否,226,624.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0
607,00f5aa160d1c59fec00de96dedf5aed7,42,女,中,欧珀,OPPO R8000,42,0,0,0,41,否,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,1d332e1c33b5e103f91c691139ff1a4d,38,女,低,苹果,A1700,0,0,0,0,46,否,否,162,68.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
609,e37af4d17ff815cb4a5cd843033fdee7,25,男,中,苹果,A1530,28,0,0,0,20,是,否,81,94.0,0.0,0.0,0.0,2.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
610,3f2239d8f022de017dcfc62df97bfecf,47,不详,中,宏达,HTC D516w,0,0,0,0,26,否,否,12,127.0,0.0,0.0,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
611,303532e73f96ca123f779890cf7b1ae0,52,男,低,**,**,0,0,0,0,20,否,否,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,43872544221e8397c18dab1f5d38113b,34,女,中,苹果,A1586,58,0,0,0,31,否,否,38,1671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0
613,baa758cec4704436a75ee4643964b14c,37,不详,低,CIB,MEXIKO-NAD6200CHN,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,473974917ec70bfe346b6b6fd634268d,46,女,中,宏达,HTC D616w,0,0,0,4,24,否,否,35,211.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0
615,4d516dc52738aa53b5d6898cf1b552cb,27,女,中,苹果,A1586,12,0,0,0,18,否,否,56,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
616,ccf8da6f9ff5538bf5cc771c782efbb1,38,男,中,三星,SM-N900,216,0,0,0,70,是,否,1597,2055.0,0.0,0.0,23.0,271.0,106.0,0.0,237.0,482.0,13.0,31.0,32.0,40.0,0.0,102.0
617,36d1dc15c84fa04cc28240b156f2d247,34,男,中,联想,Lenovo A850,0,0,0,0,2,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,911b4381c66b935976d613c258dd9040,17,男,高,小米,2014616,0,0,0,0,33,否,否,54,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,7.0
619,10561a257b85537c3fe4e15821d2ad5c,37,男,高,苹果,IPHONE6PLUS(A1522),0,0,0,0,15,否,否,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,e2eba95cb233a7d24b43c840f4d83cb6,39,女,高,小米,2014215,16,0,0,0,20,否,否,393,163.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,91.0
621,7734f86b2b579da35c3cdc4a66bb50ea,17,男,低,PEIKER,V1140-106,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,6cbc4f21b99bf82b7dfd9c868100354e,33,男,高,华为,PE-UL00,92,0,0,0,51,是,否,217,180.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,47.0,0.0,3.0,0.0,17.0,0.0,66.0
623,dba14bc5486d8e81ce8e25480e7f8c36,44,男,中,华为,H60-L12,0,0,0,0,10,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,321cf882532e7f807af22df988f298a3,43,男,低,三星,GT-S5830i,0,0,0,0,9,是,否,52,29.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
625,bfcf1749657f93218d28641816cd38aa,26,男,高,LG,LG-F470K,0,0,0,0,3,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
626,7b40837c1a6b3f2fdfbe11969bbd9b6a,27,男,中,魅族,M575,182,0,0,0,62,是,否,45,215.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0
627,07c1dbf6411a7deab1edd56e665076df,30,男,中,苹果,A1586,72,0,0,19,34,否,否,4,113.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0
628,4841ceeb013512f5651f9c5633bb15bf,46,女,中,苹果,IPADMINI(A1600),0,0,0,0,0,否,否,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,01c7bff8993d4c087395e3cf3f96b376,44,男,低,苹果,A1431,0,0,0,0,101,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,6ade2cc8eb641e3e67b903956507187e,34,男,低,苹果,IPHONE4S(A1387),0,0,0,0,0,否,否,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,c47a70f4167e5b40c66a7978d9ae3a39,56,男,中,三星,SM-G9006V,6,0,0,435,70,是,否,417,22.0,0.0,0.0,0.0,466.0,27.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,22.0
632,d0fdd64ec70e382f1c761282c61d0dc9,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,1fec4d1c03f25b26d4f77d760df88e67,21,女,低,苹果,A1586,0,0,0,0,14,否,否,512,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
634,2d263b87eb9963d989ddbe8bd36b8362,28,男,中,华为,E5220S-1,0,0,0,0,0,否,否,568,1328.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,66.0,41.0,9.0,0.0,9.0,0.0,189.0
635,56030a15a86c526b3b9b7a6c2180ba07,不详,不详,低,SIMCOM,SIM5320E,0,0,0,0,6,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,905fcc7deac50e89c8c069042617ce55,40,男,低,苹果,A1586,154,0,0,0,139,否,否,262,103.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,5d872f3a8bd2fd4e1ba4c44943b4f964,28,男,中,苹果,A1700,100,0,0,0,30,是,否,700,242.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,22.0
638,aa860e5fc40a3429411ed7765de52b8c,47,不详,高,苹果,A1431,0,0,0,0,126,是,是,2391,3184.0,0.0,16.0,0.0,325.0,64.0,0.0,0.0,144.0,10.0,14.0,0.0,143.0,0.0,80.0
639,a804cf4d123af6d90a83cd63aa1b0e4f,32,男,低,苹果,A1700,100,0,0,0,149,否,否,14,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,50.0
640,d98a993b30595307399c1fab63c101d3,34,男,中,大唐,"DATANGMIFI930,DATANGMIFI935",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,037196aac3fdce2ec89b740438740658,24,男,低,苹果,A1431,0,0,0,0,29,否,否,363,164.0,0.0,0.0,0.0,4.0,0.0,24.0,3.0,38.0,0.0,7.0,0.0,1.0,0.0,93.0
642,3b03d8f968df89cf68ab5ff0afc8a23e,54,女,中,苹果,A1429,62,0,0,0,76,是,否,2,101.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,80.0,9.0,0.0,0.0,3.0,0.0,0.0
643,3ccdb53c6398e424a8de5b390604ae35,32,女,高,苹果,A1528,104,0,0,0,89,是,否,694,1140.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,87.0,3.0,0.0,0.0,0.0,0.0,257.0
644,9dd676bf3e362edba225517f7cba78a9,31,男,中,华为,E5573S-856,0,0,0,0,0,否,否,44,332.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
645,8f5fae9a28a0e257fcd6e3c484224a4e,37,不详,高,小米,2015617,18,0,0,0,95,是,否,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
646,d021006dd3a342b4d73bad62d5d24e14,24,女,中,华为,"E5330BS-2,E5336BS-2",0,0,0,5,0,否,否,6,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,d60d8d68bcbc52650217e696ea1ec658,40,女,中,华为,HUAWEI MT7-TL10,52,0,0,0,48,否,否,193,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0
648,07b90d92f858b4cc67b298b436caba69,17,男,低,SIMCOM,"SIM5350H-E,SIM5350M-E,SIM5350L-E",0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,d40bc6719686646e660fc142aea8d55a,26,男,中,小米,2013062,0,0,0,0,26,否,否,124,119.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0
650,145a15f4873df1cef3edd0ab561af094,22,女,中,苹果,A1431,62,0,0,0,28,是,否,271,259.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,307.0,0.0,66.0
651,02dcb34522f52470fe29452b54a991ae,31,男,中,苹果,A1431,12,0,0,0,22,否,否,1697,234.0,0.0,0.0,0.0,1.0,338.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,35.0
652,8a3f7a3a473cd51e2e9a55bf686aa63f,57,女,中,苹果,A1586,78,0,0,0,42,否,否,10,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
653,e0a9983267c41c28040de67119b55a89,44,男,中,华为,HUAWEI MT7-TL10,20,0,0,0,33,否,否,19,165.0,0.0,6.0,0.0,0.0,0.0,0.0,34.0,112.0,3.0,0.0,0.0,14.0,0.0,17.0
654,23a0c90ce48b3c6c72e1907af1c904ff,55,男,中,华为,HUAWEI GRA-UL10,20,0,0,0,92,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,89bf6486ba864a4cee16564c90f1c269,37,不详,中,苹果,(A1337),0,0,0,0,0,是,否,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,5255136a999a49a88540eae47fa30de1,36,男,高,华为,HUAWEI RIO-UL00,82,0,0,0,190,是,否,42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
657,e62a6376359ab9b51644e15f6679fe85,17,男,中,男人,AUROCOMPACT6321,0,0,0,0,107,是,否,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,18362996b6141a00aabe67a8782cc15a,42,男,低,苹果,A1586,0,0,0,0,2,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,8237003370b9af8c6694f136f2ca5242,61,男,中,华为,E5220S-1,0,0,0,0,0,否,否,2866,320.0,0.0,147.0,0.0,99.0,1.0,1.0,6.0,193.0,6.0,20.0,0.0,26.0,0.0,2.0
660,110e90a2cc56b5ad77c58680151b6467,21,女,低,华为,HUAWEI MT7-TL10,0,0,0,0,25,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,711ab87bea09062d6c9699e345f9cbdf,17,男,中,苹果,IPHONE6S(A1688),64,0,0,0,36,否,否,85,179.0,0.0,3.0,0.0,86.0,0.0,0.0,2.0,1.0,9.0,4.0,0.0,15.0,0.0,76.0
662,ee1444938c40a202f5e96611f9c3ec84,39,女,中,小米,2014912,16,0,0,0,230,是,否,237,211.0,0.0,25.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0
663,69873da52ffa78436b51aedd16bf8ea6,52,男,低,三星,GT-N7100,10,0,0,0,35,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,5f8b0cc96da3ca2d20656554ad3a17a1,22,男,中,华为,HUAWEI NXT-AL10,110,0,0,0,35,是,否,122,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
665,ab4f0e73e2ba278fc5b85e1a8893e429,23,女,低,华为,H60-L02,4,0,0,0,20,否,否,1575,917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,17.0
666,fb8cd5b35ae3a0fe31c81f561c13bc54,21,女,低,苹果,A1699,28,0,0,0,19,否,否,389,149.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,64.0,0.0,139.0
667,388bbb722b2292ce29d32f5a653509c3,63,男,低,诺基亚,E5-00,0,0,0,0,1,否,否,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
668,6f7d6fb0e5e6ca0c9747c0bcc09af9fd,50,男,中,酷派,Coolpad Y76,0,0,0,0,101,否,否,440,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0
669,148d3940c9f8c3df1db1a8bf85464274,33,男,中,维沃,vivo X6Plus D,24,0,0,0,42,否,否,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
670,63a47bb011c46bf4dff83e84e867a5a1,不详,不详,低,华为,S10-231U,0,0,0,0,0,是,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,f6d3397e66158b454827a6ae8aece1d2,34,男,低,索尼,C6903-XPERIAZ1,10,0,0,0,54,是,否,2232,7098.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,288.0
672,569539618e1f740c855b80c5b50071fc,47,不详,中,宏达,HTC D516w,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,3960c883563c76f49ef7df00c35211e4,30,女,中,华为,H60-L12,354,0,0,0,41,是,是,600,430.0,0.0,0.0,40.0,9.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0
674,620db2ecfe0e635cb25940d2334628ad,26,女,低,苹果,A1524,20,0,0,0,38,否,否,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0
675,c41628c6785a092e48207132730bb44a,32,男,低,苹果,A1332,12,0,0,0,36,否,否,44,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0
676,f13b14d332dfc05817da949246000dd0,33,女,中,苹果,IPADMINI(A1455),0,0,0,0,0,是,否,855,339.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,6.0
677,777f4b1d9b258a05a2d78ff1c637ecc7,46,男,高,苹果,IPADMINI(A1490),126,0,0,0,33,是,否,0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
678,c5c0809b1628950156cb82872f4698e1,17,男,低,中兴,AD3812,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,50d4a8901ec8473b20af088e0088a3d7,47,不详,高,锤子,YQ601,0,0,0,0,66,否,否,77,61.0,0.0,9.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
680,f41fbf85c8ee790116e38201c97c6e55,23,男,高,小米,2013012,0,0,0,0,38,是,否,554,128.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,186.0
681,dbb03d9ca67dff3143f187a44e0ab16d,39,男,中,华为,H60-L02,448,0,0,0,56,否,否,0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
682,2ff2220d2e064646c8edd1176a5bbe30,35,男,高,苹果,A1528,66,0,0,0,80,是,否,847,168.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,32.0,0.0,9.0
683,202fdfbbe0beb99f5f2d420a63e5ca94,49,男,高,苹果,A1429,174,0,0,0,124,是,是,40,965.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,36.0
684,17757587e6cbc08c51881bef29f2d2c7,40,女,中,苹果,A1700,328,0,0,0,170,是,是,105,978.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0
685,b219724cc8521d7f779e5b5bebab5fe7,28,男,中,普联,TL-TR861,0,0,0,57,0,否,否,664,341.0,0.0,0.0,0.0,61.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,79.0,0.0,52.0
686,77c17a479a03ba9d873327da34dc7f8f,22,女,中,苹果,A1530,52,0,0,0,45,否,否,18,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
687,4f12934e0137de7f53f6a375a92b2f90,49,女,中,小米,2013121,12,0,0,0,16,是,否,25,129.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
688,55cadf45c0eeb90fe10c997c63232f73,17,不详,低,华为,MU509,0,0,0,0,0,否,否,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,9ea89eadb8c5f8fef355ad7523d56b11,19,女,低,华为,HUAWEI RIO-AL00,60,0,0,0,18,否,否,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
690,d786cb0f98ab176f44637b07268713e7,33,男,高,维沃,vivo X5Pro V,40,0,0,0,76,否,否,23,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,11.0
691,33ee2144d24b8158ac3c6d7ac9f0a751,30,男,低,三星,SM-G900F,36,0,0,0,22,否,否,20,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
692,daba48b53c01a22b8e2c6fb549169c4a,30,女,中,华为,HUAWEI NXT-DL00,12,0,0,3,0,否,否,7,13.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
693,2f177f381d9a675db8bde07b5019bacf,43,男,低,普联,TL-TR861,0,0,0,0,0,否,否,0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
694,d6dc1296c8fb0c61b34d0d89fee45522,37,男,低,华为,H60-L02,292,0,0,0,68,是,否,28,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0
