,0,1,2,3,4,5,6,7,8,9,10,11
692,1507H7293534,街面秩序,占道无证照经营,（信息保密，无需回复）反映该处每天07:30到晚上有零星设摊，影响市容通行，请尽快处理。（信息保密，无需回复）,0,0,2015-7-22 12:43,2015-7-22 12:51,2015-7-22 12:51,2015-7-24 10:27,12319上报,惠南镇大川公路浦东医院对面慢车道
693,1507H7293607,环卫市容,跨门营业,（信息保密，无需回复）反映该店铺每天中午存在跨门营业的情况，严重影响市容通行及周边居民生活，请尽快处理。（信息保密，无需回复）,9322.658323,-8842.293497,2015-7-22 12:49,2015-7-22 12:52,2015-7-22 12:52,2015-7-27 13:07,12319上报,御山路靠近御桥路
694,1507H7335793,街面秩序,占道无证照经营,反映上述地址每天06：30至19:00有一个乱设摊现象，（修自行车摊位）多次向12345举报无果，当地塘桥城管联系反映人称该处已处理，但是反映人表示城管从未到场处理过，现来电对当地的城管不作为表示不满，并要求立即取缔该摊位，请核实处理并回复。（反映人不要当地城管部门回复，要求市级部门处理和回复）,4740.280801,-2688.537604,2015-7-24 20:53,2015-7-24 20:56,2015-7-24 20:56,2015-7-28 8:06,12319上报,南泉路1358号（全家超市门口）
695,1507H7335794,街面秩序,占道无证照经营,反映该处现有乱设摊现象（每天20:30---02:30，一个夜排档摊位），油烟扰民，对此不满，请尽快核实处理并回复。,6839.129475,-3403.593893,2015-7-24 20:53,2015-7-24 20:57,2015-7-24 20:57,2015-7-30 8:44,12319上报,锦安东路近169路终点站
696,1507H7277476,街面秩序,占道无证照经营,反映该处现存有50--60个摊位设摊（卖水果、衣服等），请核实处理并回复。,19089.43179,-7599.103363,2015-7-21 19:14,2015-7-21 19:20,2015-7-21 19:20,2015-7-26 16:49,12319上报,迎春街(栏学路到黄楼小学)
697,1507H7277500,街面秩序,占道无证照经营,反映该处每天09:00到21:00有10多个设摊，影响市容通行及周边居民生活。该问题已反映多时，但至今未见问题有所改善。7月8日投诉后得到职能部门答复称，该处是属于商城物业管理范围，属于历史遗留问题。但反映人称此处不属于物业管理范围，07月14日来电表示城管回复该处不在城管处理范围，由商场物业负责，但是反映人联系过妙城物业（58904776）的电话，物业表示不属于他们管，故望相关部门尽快核实处理并回复。07月21日反映人来电要求处理部门再次核实。,21606.3701,-4327.96007,2015-7-21 19:19,2015-7-21 19:24,2015-7-21 19:24,2015-7-26 16:48,12319上报,川沙路4889弄靠近（潮人商城门口）
698,1507H7358776,街面秩序,占道无证照经营,"反映该处现在存在占道设摊推销商品的现象，反映人表示反映后收到过问询电话但无任何处理迹象,反映人同时表示该处城管是否有何猫腻?请核实处理并回复。",6001.445282,-2089.567812,2015-7-27 12:05,2015-7-27 12:07,2015-7-27 12:07,2015-7-29 16:26,12319上报,花木路近杨高南路和锦康路中间
699,1507H7278639,街面秩序,占道无证照经营,反映该处现存有2--3个摊位设摊（卖早点），影响驾驶员视线，请核实处理。信息保密,0,0,2015-7-22 7:01,2015-7-22 7:05,2015-7-22 7:05,2015-7-23 15:28,12319上报,祝桥祝潘路金闻路
700,1507H7346412,街面秩序,占道无证照经营,（信息保密，无需回复）反映该处每天16:00开始有大量乱设摊卖蔬菜、水果、小百货现象，影响市容及居民出行，请处理。,15356.58695,8293.046982,2015-7-26 16:23,2015-7-26 16:28,2015-7-26 16:28,2015-7-30 16:57,12319上报,高东镇赵高公路上钦路（牵引桥附近）
701,1507H7251629,环卫市容,暴露垃圾,反映该处现有建筑垃圾堆积，影响居民生活，反映至今未果，对此不满，请尽快核实处理并回复。,0,0,2015-7-20 16:44,2015-7-20 16:46,2015-7-20 16:46,2015-7-23 14:25,12319上报,梅园沙北新村51号
702,1507H7251630,街面秩序,占道无证照经营,反映该处现有乱设摊卖活禽现象，反映城管执法时候就两家卖鸡的不管，反映人认为城管不作为，对此不满，请速核实处理并回复。,2342.590015,-12272.15003,2015-7-20 16:44,2015-7-20 16:46,2015-7-20 16:46,2015-7-23 16:44,12319上报,浦星公路508号门口
703,1507H7277605,环卫市容,跨门营业,反映该处书报亭存在跨门营业现象（在门口卖小吃，每天下午开始到晚上），对此不满，请尽快核实处理并回复。,0,0,2015-7-21 19:50,2015-7-21 19:52,2015-7-21 19:52,2015-7-22 10:26,12319上报,4号线浦东大道站4号口
704,1507H7318253,街面秩序,占道无证照经营,反映该处现在有1排档设摊，影响市容通行及周边居民生活。请尽快核实处理。（信息保密，无需回复）,3185.410047,-7667.694921,2015-7-23 21:53,2015-7-23 22:28,2015-7-23 22:28,2015-7-24 10:04,12319上报,杨思路1121弄(小区门卫室)
705,1507H7278193,街面秩序,占道无证照经营,反映该处现存有3--4个摊位设摊（夜排档），请核实处理。信息保密,18950.52411,6063.158756,2015-7-22 3:26,2015-7-22 3:39,2015-7-22 3:39,2015-7-24 8:54,12319上报,曹路镇金钻路(佳伟景苑门口)
706,1507H7253480,街面秩序,占道无证照经营,反映该处每天05：00开始有大量乱设摊，影响通行，对此不满，请核实处理。（信息保密、不需回复）,13835.00689,-10591.86683,2015-7-21 6:38,2015-7-21 6:47,2015-7-21 6:47,2015-7-21 9:50,12319上报,秀沿路3668号
707,1507H7273327,环卫市容,暴露垃圾,反映上述地址现有大量混合垃圾堆积，影响周边居民正常生活，相关部门回复表示已经处理，但反映人到现场垃圾仍存在，请核实处理并回复。,7870.100036,634.959871,2015-7-21 16:20,2015-7-21 16:29,2015-7-21 16:57,2015-7-27 10:54,12319上报,张杨路2100弄和洋泾浜桥之间（夹缝）
708,1507H7273329,环卫市容,暴露垃圾,（信息保密，无需回复）反映该处大量混合垃圾堆积（有大件垃圾），严重影响环境，请处理。（信息保密，无需回复）,5850.815042,-12611.96389,2015-7-21 16:20,2015-7-21 16:27,2015-7-23 10:24,2015-7-24 14:02,12319上报,金谊路4号近外环外环下的绿化带内
709,1507H7276761,街面秩序,占道无证照经营,（信息保密，不需要回复）反映该处现有乱设摊现象（4个摊位），占用道路，影响通行，对此表示不满，请速核实处理。（信息保密，不需要回复）,4488.589729,1067.190687,2015-7-21 17:37,2015-7-21 17:49,2015-7-21 17:49,2015-7-22 7:40,12319上报,东方路8号
710,1507H7318178,街面秩序,占道无证照经营,反映该处现有乱设摊（3个设摊，鸭脖子、炒饭），影响周边居民生活，请核实处理。（信息保密不需回复）,3934.266272,-10909.58971,2015-7-23 20:53,2015-7-23 21:10,2015-7-23 21:10,2015-7-24 10:03,12319上报,上南路靠近杨新东路(苏宁电器对面)
711,1507H7288593,街面秩序,占道无证照经营,（信息保密，无需回复）反映该处每天06:00到20:00有一设摊，严重影响市容通行及周边居民生活。有城管管理，但从未彻底解决，请尽快核实处理。（信息保密，无需回复）,0,0,2015-7-22 10:49,2015-7-22 10:51,2015-7-22 10:51,2015-7-24 13:22,12319上报,周浦镇周秀路278弄(门口)
712,1507H7288946,街面秩序,占道无证照经营,反映该处每天22:00到次日04:00左右有6到7的台面放在人行道上做夜排档现象，影响市容及居民出行，请处理并回复。,2752.309439,-5679.336007,2015-7-22 10:55,2015-7-22 11:21,2015-7-22 11:21,2015-7-24 10:42,12319上报,浦东南路云台路7号线云台路口（社保中心门口）
713,1507H7340190,环卫市容,暴露垃圾,反映该处有生活垃圾堆积现象，请核实处理并回复。,11455.80372,-5278.923047,2015-7-25 14:00,2015-7-25 16:14,2015-7-27 11:38,2015-7-27 16:19,12319上报,科苑路1500号
714,1507H7277630,街面秩序,占道无证照经营,反映上述地址现有乱设摊现象（1个摊位，卖西瓜），影响道路通行，对此表示不满，请速核实处理。信息保密,7580.705187,-2682.892196,2015-7-21 19:55,2015-7-21 19:58,2015-7-21 19:58,2015-7-25 15:51,12319上报,海桐路梅花路
715,1507H7292982,街面秩序,占道无证照经营,（信息保密 无需回复）反映上述地址每天08:00到22:00有4到5个乱设摊卖水果、烧烤和小吃等的现象，影响市容和周边居民生活。来电多次问题未见改善。故望相关部门尽快核实处理。（信息保密 无需回复）,26453.34145,-6193.616619,2015-7-22 12:19,2015-7-22 12:41,2015-7-22 12:41,2015-7-24 9:17,12319上报,江明路372号
716,1507H7251454,街面秩序,占道无证照经营,反映上述地址每天全天大量乱设摊现象，影响交通，请核实处理并回复。,5343.249965,-11061.91675,2015-7-20 16:32,2015-7-20 16:34,2015-7-20 16:34,2015-7-22 13:34,12319上报,林鸣路300号附近
717,1507H7252185,街面秩序,占道无证照经营,【无需回复】反映该处现在（2015年7月20日17:53）有一卡车设摊卖西瓜，影响市容通行，请尽快核实处理。（信息保密，无需回复）,18267.41845,4754.525923,2015-7-20 17:56,2015-7-20 18:09,2015-7-20 18:09,2015-7-22 11:04,12319上报,民雨路333弄门口
718,1507H7300726,环卫市容,跨门营业,反映该处现在有跨门营业现象，反映至今未果，后有相关部门给其电话称会至现场处理，但至今相关部门没到现场查实，对此不满，请核实处理并回复。,6066.465922,-7634.760169,2015-7-22 18:25,2015-7-22 18:27,2015-7-22 18:27,2015-7-23 14:23,12319上报,东书房路390弄北面
719,1507H7277328,环卫市容,跨门营业,反映上述地址每天19:00以后有跨门营业现象，将烧烤放置人行道上，影响周边居民正常生活，请核实处理并回复。,5178.330945,-11292.2371,2015-7-21 18:19,2015-7-21 18:38,2015-7-21 18:38,2015-7-22 13:36,12319上报,林鸣路56号门口
720,1507H7270767,环卫市容,跨门营业,反映该处川沙路3703号有跨门营业的现象，将车子摆在川沙路3777号前的停车位上，对此表示不满，请核实处理并回复。先生，联系方式：18930892079,21433.32958,-3562.483365,2015-7-21 15:02,2015-7-21 15:21,2015-7-21 15:21,2015-7-24 10:34,12319上报,川沙路3777号近创业路
721,1507H7275133,街面秩序,占道无证照经营,（信息保密，无需回复）反映该处每天17:00开始有设摊现象，请处理。（信息保密，无需回复）,9928.170517,10014.92808,2015-7-21 16:56,2015-7-21 17:03,2015-7-21 17:03,2015-7-23 9:49,12319上报,高西中心路靠近行南路
722,1507H7341718,环卫市容,跨门营业,反映该处有跨门营业现象，请处理并回复。联系电话：13020299562,6637.624227,954.5453753,2015-7-25 20:54,2015-7-25 20:55,2015-7-25 20:55,2015-7-27 9:39,12319上报,民生路栖山路
723,1507H7334815,街面秩序,占道无证照经营,【无需回复】反映该处现在有设摊现象（4-5个摊位，一般都是16:00开始），影响通行，请尽快核实处理。（信息保密）,22582.16824,1884.938432,2015-7-24 16:29,2015-7-24 16:42,2015-7-24 16:42,2015-7-27 8:43,12319上报,胜利路恒庆路
724,1507H7347184,街面秩序,占道无证照经营,反映该处现有乱设摊现象（每天20:30---02:30，一个夜排档摊位），油烟扰民，对此不满，请尽快核实处理并回复。,6839.129475,-3403.593893,2015-7-26 22:36,2015-7-26 22:41,2015-7-26 22:41,2015-7-30 8:45,12319上报,锦安东路近169路终点站
725,1507H7363582,街面秩序,占道无证照经营,反映该处全天有一辆卡车（卖水果）在此设摊，影响市容，请核实处理并回复。,7451.024163,-3018.682628,2015-7-27 16:00,2015-7-27 16:05,2015-7-27 16:05,2015-7-29 16:25,12319上报,樱花路291号东侧
726,1507H7291511,街面秩序,占道无证照经营,（信息保密，不回复）反映该处每天11:00至14:00有3个摊位乱设摊现象，对此不满，请处理。,3980.947872,-27.70704161,2015-7-22 11:49,2015-7-22 11:51,2015-7-22 11:51,2015-7-23 7:39,12319上报,东昌路457号门口
727,1507H7340944,街面秩序,占道无证照经营,反映该处现有一乱设摊现象（箱式货车卖水果），一般天黑就出现，要求处理人员加强巡视力度，请尽快核实处理。,0,0,2015-7-25 16:00,2015-7-25 16:17,2015-7-25 16:17,2015-7-28 16:30,12319上报,龙汇路80号门口
728,1507H7340983,街面秩序,占道无证照经营,（信息保密）反映该处现在有设摊现象（4-5个摊位，一般都是16:00开始），影响通行，请尽快核实处理。,22582.16824,1884.938432,2015-7-25 16:06,2015-7-25 16:12,2015-7-25 16:12,2015-7-29 14:33,12319上报,胜利路恒庆路
729,1507H7332591,街面秩序,占道无证照经营,【无需回复】反映该处每天8：00--22:00有大量乱设摊，请核实处理并回复。,0,0,2015-7-24 14:59,2015-7-24 15:06,2015-7-24 15:06,2015-7-27 13:20,12319上报,东门大街浦东商厦旁边
730,1507H7332758,街面秩序,占道无证照经营,【信息保密，无需回复】反映该处有大量搭棚设摊现象，请核实处理。（无需回复）,21318.55253,-4033.761957,2015-7-24 15:05,2015-7-24 15:07,2015-7-24 15:45,2015-7-30 15:21,12319上报,川沙镇运通路727号到923号近华夏东路
731,1507H7336239,街面秩序,占道无证照经营,（信息保密，无需回复）反映该处现在有九个设摊（烧烤、夜排档），噪音扰民，请核实处理。,2568.571263,-7791.530153,2015-7-25 2:17,2015-7-25 2:33,2015-7-25 2:33,2015-7-27 17:46,12319上报,杨思路靠近振兴东路
732,1507H7386321,街面秩序,占道无证照经营,反映该处每天04:00左右有大量乱设摊，影响居民生活，请核实处理并回复。,11333.86016,2329.379602,2015-7-29 8:41,2015-7-29 8:51,2015-7-29 8:51,2015-7-30 8:51,12319上报,金业路靠近金桥老街
733,1507H7362094,街面秩序,占道无证照经营,【信息保密，无需回复】反映该处周五到周日有6个设摊（依靠车辆设摊，车牌为鲁），影响市容通行，请尽快处理。（信息保密，无需回复）,21915.60389,-4371.957926,2015-7-27 15:06,2015-7-27 15:09,2015-7-27 15:09,2015-7-30 10:15,12319上报,新川路靠近临园路
734,1507H7359407,环卫市容,暴露垃圾,反映人上述地址是一个垃圾堆放场，专门堆放建筑垃圾，但是没有做任何防护，建筑垃圾已超过围墙，导致起风时扬尘严重，影响周边居民正常生活，来电要求移除该垃圾堆放处，请核实处理并回复。,25157.70588,-17959.89061,2015-7-27 13:24,2015-7-27 13:26,2015-7-27 13:26,2015-7-28 8:35,12319上报,下盐路大川公路
735,1507H7364370,街面秩序,占道无证照经营,反映该处正有大量设摊（一般16:30-21:00，少时5-6个，多时20多个），至今未处理，请核实处理并回复。,0,0,2015-7-27 16:42,2015-7-27 16:45,2015-7-27 16:45,2015-7-31 9:09,12319上报,康桥工业园区叠桥路168号门口
