airlineCode	flightCourse	seatClass	price	flightType	goStartDate	goExpirationDate	goDepartureAirport	goArrivalAirport	goFlightNoInclude	goFlightNoExclude	goFlightCycle	priceLevel	smallestAdvancingDay	biggestAdvancingDay	earliestIssueTicketDate	latestIssueTicketDate	modifyTime	param1	Createdate
MU	NNG-SYX	Z	410	0	2016/5/19	2020/12/31	NNG	SYX			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-SYX	Z	430	0	2016/5/19	2020/12/31	NNG	SYX			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-SYX	Z	430	0	2016/5/19	2020/12/31	NNG	SYX			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-SYX	Z	440	0	2016/5/19	2020/12/31	NNG	SYX			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-SYX	Z	450	0	2016/5/19	2020/12/31	NNG	SYX			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-SYX	Z	450	0	2016/5/19	2020/12/31	NNG	SYX			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-SYX	Z	480	0	2016/5/19	2020/12/31	NNG	SYX			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-SYX	Z	480	0	2016/5/19	2020/12/31	NNG	SYX			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	340	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ07WHDL	6	12	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ28WLDH	27	33	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ14WLDH	13	19	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ07WLDH	6	12	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ07WHDH	6	12	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ14WHDH	13	19	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ28WHDH	27	33	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ21WHDH	20	26	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	350	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ21WLDH	20	26	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	550	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	550	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	550	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	600	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	600	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	610	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WNZ	Z	660	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	660	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	660	0	2016/5/19	2020/12/31	NNG	WNZ			"3,4,5,7"	YZ35WHDH	34	58	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	660	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ2MWLDH	59	88	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	660	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ3MWLDH	89	365	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WNZ	Z	660	0	2016/5/19	2020/12/31	NNG	WNZ			"1,2,6"	YZ35WLDH	34	58	2016/5/19	2016/5/19	42:55.4	"0831/1959,"	45:27.7
MU	NNG-WUH	Z	390	0	2016/5/19	2020/12/31	NNG	WUH			"1,2,6"	YZ35WLDL	34	58	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	390	0	2016/5/19	2020/12/31	NNG	WUH			"1,2,6"	YZ28WLDL	27	33	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	390	0	2016/5/19	2020/12/31	NNG	WUH			"1,2,6"	YZ14WLDL	13	19	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	390	0	2016/5/19	2020/12/31	NNG	WUH			"1,2,6"	YZ21WLDL	20	26	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	410	0	2016/5/19	2020/12/31	NNG	WUH			"1,2,6"	YZ3MWLDL	89	365	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	410	0	2016/5/19	2020/12/31	NNG	WUH			"1,2,6"	YZ2MWLDL	59	88	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	410	0	2016/5/19	2020/12/31	NNG	WUH			"1,2,6"	YZ07WLDL	6	12	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	430	0	2016/5/19	2020/12/31	NNG	WUH			"3,4,5,7"	YZ35WHDL	34	58	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	430	0	2016/5/19	2020/12/31	NNG	WUH			"3,4,5,7"	YZ14WHDL	13	19	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	430	0	2016/5/19	2020/12/31	NNG	WUH			"3,4,5,7"	YZ28WHDL	27	33	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	430	0	2016/5/19	2020/12/31	NNG	WUH			"3,4,5,7"	YZ21WHDL	20	26	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	450	0	2016/5/19	2020/12/31	NNG	WUH			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	NNG-WUH	Z	450	0	2016/5/19	2020/12/31	NNG	WUH			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/19	2016/5/19	42:55.4	"2000/2359,0000/0830,"	45:27.7
MU	ZHA-KMG	Z	440	0	2016/5/4	2020/12/31	ZHA	KMG			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-KMG	Z	440	0	2016/5/4	2020/12/31	ZHA	KMG			"3,4,5,7"	YZ28WHDH	27	33	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-KMG	Z	440	0	2016/5/4	2020/12/31	ZHA	KMG			"1,2,6"	YZ28WLDH	27	33	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-KMG	Z	440	0	2016/5/4	2020/12/31	ZHA	KMG			"1,2,6"	YZ2MWLDH	59	88	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	620	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ07WLDL	6	12	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	660	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ35WLDL	34	58	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	660	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ21WLDL	20	26	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	660	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ14WLDL	13	19	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	660	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ28WLDL	27	33	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	680	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ07WHDL	6	12	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	720	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ21WHDL	20	26	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	720	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ28WHDL	27	33	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	720	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ14WHDL	13	19	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	720	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ35WHDL	34	58	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	740	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ07WLDH	6	12	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	740	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ07WHDH	6	12	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ21WLDH	20	26	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ35WLDH	34	58	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ28WLDH	27	33	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ21WHDH	20	26	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ28WHDH	27	33	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ35WHDH	34	58	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ14WLDH	13	19	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	790	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ14WHDH	13	19	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	840	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ2MWLDL	59	88	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	920	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	980	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ3MWLDL	89	365	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	1010	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	1010	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ2MWLDH	59	88	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	1070	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHA-SHE	Z	1170	0	2016/5/4	2020/12/31	ZHA	SHE			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHA-SHE	Z	1170	0	2016/5/4	2020/12/31	ZHA	SHE			"1,2,6"	YZ3MWLDH	89	365	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	560	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ2MWLDL	59	88	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	560	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ28WLDL	27	33	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	560	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ14WLDL	13	19	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	560	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ21WLDL	20	26	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	560	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ07WLDL	6	12	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	560	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ35WLDL	34	58	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	590	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ3MWLDL	89	365	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	610	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	610	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ21WHDL	20	26	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	610	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ28WHDL	27	33	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	610	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ14WHDL	13	19	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	610	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ07WHDL	6	12	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	610	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ35WHDL	34	58	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	650	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/4	2016/5/4	21:56.4	"2000/2359,0000/0830,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ21WLDH	20	26	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ35WLDH	34	58	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ28WLDH	27	33	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ14WLDH	13	19	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ07WLDH	6	12	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ2MWLDH	59	88	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ07WHDH	6	12	2016/5/4	2016/5/4	21:56.4	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ14WHDH	13	19	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ35WHDH	34	58	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ28WHDH	27	33	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	670	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ21WHDH	20	26	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	710	0	2016/5/4	2020/12/31	ZHY	NKG			"3,4,5,7"	YZ3MWHDH	89	365	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZHY-NKG	Z	710	0	2016/5/4	2020/12/31	ZHY	NKG			"1,2,6"	YZ3MWLDH	89	365	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	360	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ07WLDL	6	12	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	360	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ21WLDL	20	26	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	360	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ14WLDL	13	19	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	360	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ28WLDL	27	33	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	360	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ2MWLDL	59	88	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	360	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ35WLDL	34	58	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	390	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ3MWLDL	89	365	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	400	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ2MWHDL	59	88	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	400	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ21WHDL	20	26	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	400	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ28WHDL	27	33	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	400	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ14WHDL	13	19	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	400	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ07WHDL	6	12	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	400	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ35WHDL	34	58	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	420	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ3MWHDL	89	365	2016/5/4	2016/5/4	21:56.5	"2000/2359,0000/0830,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ07WHDH	6	12	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ2MWLDH	59	88	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ07WLDH	6	12	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ14WLDH	13	19	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ28WLDH	27	33	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ35WLDH	34	58	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"1,2,6"	YZ21WLDH	20	26	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ14WHDH	13	19	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	ZQZ-SJW	Z	440	0	2016/5/4	2020/12/31	ZQZ	SJW			"3,4,5,7"	YZ2MWHDH	59	88	2016/5/4	2016/5/4	21:56.5	"0831/1959,"	23:07.9
MU	YCU-PVG	P	1210	0	2016/6/3	2020/12/31	YCU	PVG			"1,2,3,4,5,6,7"	PY07	7	365	2016/6/3	2016/6/3	22:02.6	0000/2359	22:09.6
MU	YCU-SHA	P	1210	0	2016/6/3	2020/12/31	YCU	SHA			"1,2,3,4,5,6,7"	PY07	7	365	2016/6/3	2016/6/3	22:02.6	0000/2359	22:09.6
MU	YCU-SHA	P	1330	0	2016/6/3	2020/12/31	YCU	SHA			"1,2,3,4,5,6,7"	PY05	5	6	2016/6/3	2016/6/3	22:02.6	0000/2359	22:09.6
