status	printstatus	flightPort	airlinecardno	segmentcount	segments	fare	airportfee	oilfee	flightdate	ticketnote	ticketDate	office	pnr	system	updateDate
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/18			bipiao	05:21.6
USED/FLOWN		PVG/TPE   	HO	1	HO1309/PVG/TPE//R/2016-07-28///USED/FLOWN	0	50	0	2016/7/28		2016/7/18			bipiao	05:22.0
USED/FLOWN		PVG/NGO   	HO	1	HO1387/PVG/NGO//R/2016-07-26///USED/FLOWN	0	50	0	2016/7/26		2016/7/19			bipiao	15:48.1
USED/FLOWN		PVG/KIX   	HO	1	HO1339/PVG/KIX//V/2016-07-27///USED/FLOWN	0	50	0	2016/7/27		2016/7/19			bipiao	07:20.9
USED/FLOWN		PVG/KIX   	HO	1	HO1339/PVG/KIX//V/2016-07-27///USED/FLOWN	0	50	0	2016/7/27		2016/7/19			bipiao	07:21.0
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/19			bipiao	07:24.0
USED/FLOWN		PVG/NGO   	HO	1	HO1387/PVG/NGO//R/2016-07-26///USED/FLOWN	0	50	0	2016/7/26		2016/7/19			bipiao	07:24.3
USED/FLOWN		PVG/NGO   	HO	1	HO1387/PVG/NGO//R/2016-07-26///USED/FLOWN	0	50	0	2016/7/26		2016/7/19			bipiao	07:24.5
USED/FLOWN		PVG/NGO   	HO	1	HO1387/PVG/NGO//R/2016-07-26///USED/FLOWN	0	50	0	2016/7/26		2016/7/19			bipiao	07:24.5
USED/FLOWN		PVG/NGO   	HO	1	HO1387/PVG/NGO//R/2016-07-26///USED/FLOWN	0	50	0	2016/7/26		2016/7/19			bipiao	07:24.5
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/19			bipiao	07:26.7
USED/FLOWN		TPE/PVG   	HO	1	HO1310/TPE/PVG//K/2016-07-28///USED/FLOWN	0	50	0	2016/7/28		2016/7/20			bipiao	09:41.3
USED/FLOWN		TPE/PVG   	HO	1	HO1310/TPE/PVG//K/2016-07-28///USED/FLOWN	0	50	0	2016/7/28		2016/7/20			bipiao	09:40.8
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/20			bipiao	10:01.5
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/20			bipiao	32:29.5
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/20			bipiao	32:33.3
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/20			bipiao	32:33.4
USED/FLOWN		CNX/PVG   	HO	1	HO1326/CNX/PVG//W/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/20			bipiao	11:57.4
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//W/2016-07-30///USED/FLOWN	0	50	0	2016/7/30		2016/7/21			bipiao	15:59.4
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//W/2016-07-30///USED/FLOWN	0	50	0	2016/7/30		2016/7/21			bipiao	09:39.4
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//W/2016-07-30///USED/FLOWN	0	50	0	2016/7/30		2016/7/21			bipiao	23:31.7
USED/FLOWN		PVG/NGO   	HO	1	HO1387/PVG/NGO//R/2016-07-27///USED/FLOWN	0	50	0	2016/7/27		2016/7/21			bipiao	15:46.1
USED/FLOWN		HKG/PVG   	HO	1	HO1306/HKG/PVG//H/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/21			bipiao	15:41.8
USED/FLOWN		HKG/PVG   	HO	1	HO1306/HKG/PVG//W/2016-07-25///USED/FLOWN	0	50	0	2016/7/25		2016/7/21			bipiao	10:08.8
USED/FLOWN		BKK/PVG   	HO	1	HO1358/BKK/PVG//R/2016-07-28///USED/FLOWN	0	50	0	2016/7/28		2016/7/21			bipiao	11:58.2
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/21			bipiao	32:36.3
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//Q/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/21			bipiao	33:14.9
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/21			bipiao	16:00.3
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//K/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/21			bipiao	20:51.9
USED/FLOWN		PVG/HKG   	HO	1	HO1305/PVG/HKG//Q/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/22			bipiao	16:02.0
USED/FLOWN		HKG/PVG   	HO	1	HO1306/HKG/PVG//W/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/22			bipiao	23:22.3
USED/FLOWN		PVG/MFM   	HO	1	HO1295/PVG/MFM//Q/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/22			bipiao	32:34.7
USED/FLOWN		PVG/MFM   	HO	1	HO1295/PVG/MFM//Q/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/22			bipiao	32:48.9
USED/FLOWN		INC/KIX   	HO	1	HO1335/INC/KIX//W/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/7/22			bipiao	13:54.7
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//H/2016-07-30///USED/FLOWN	0	50	0	2016/7/30		2016/7/22			bipiao	32:53.8
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//H/2016-07-30///USED/FLOWN	0	50	0	2016/7/30		2016/7/22			bipiao	20:52.9
USED/FLOWN		PVG/MFM   	HO	1	HO1295/PVG/MFM//W/2016-07-28///USED/FLOWN	0	50	0	2016/7/28		2016/7/22			bipiao	15:48.4
USED/FLOWN		PVG/MFM   	HO	1	HO1295/PVG/MFM//Q/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/23			bipiao	15:48.9
USED/FLOWN		PVG/MFM   	HO	1	HO1295/PVG/MFM//Q/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/23			bipiao	15:48.9
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//W/2016-07-25///USED/FLOWN	0	50	0	2016/7/25		2016/7/23			bipiao	13:56.5
USED/FLOWN		PVG/OKA   	HO	1	HO1331/PVG/OKA//V/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/24			bipiao	32:35.3
USED/FLOWN		PVG/OKA   	HO	1	HO1331/PVG/OKA//V/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/24			bipiao	32:35.3
USED/FLOWN		PVG/OKA   	HO	1	HO1331/PVG/OKA//V/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/24			bipiao	32:35.5
USED/FLOWN		PVG/KHH   	HO	1	HO1315/PVG/KHH//R/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/26			bipiao	23:28.0
USED/FLOWN		PVG/MFM   	HO	1	HO1295/PVG/MFM//R/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/26			bipiao	23:30.8
USED/FLOWN		HKG/PVG   	HO	1	HO1306/HKG/PVG//W/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/27			bipiao	31:45.9
USED/FLOWN		PVG/MFM   	HO	1	HO1295/PVG/MFM//V/2016-07-29///USED/FLOWN	0	50	0	2016/7/29		2016/7/28			bipiao	31:52.4
USED/FLOWN		MFM/PVG   	HO	1	HO1296/MFM/PVG//H/2016-07-31///USED/FLOWN	0	50	0	2016/7/31		2016/7/31			bipiao	02:53.6
USED/FLOWN		SZX/WUX   	ZH	1	ZH9508/SZX/WUX//B/2016-05-30///USED/FLOWN	0	50	0	2016/5/30		2016/8/23	NULL		bipiao	36:14.1
USED/FLOWN		BJS/SZX   	ZH	1	ZH9970/BJS/SZX//Y/2016-06-12///USED/FLOWN	0	50	0	2016/6/12		2016/8/24	NULL		bipiao	23:27.6
USED/FLOWN		LHW/XIY   	ZH	1	ZH9296/LHW/XIY//S/2016-07-17///USED/FLOWN	460	0	0	2016/7/17		2016/8/7			bipiao	11:34.2
USED/FLOWN		SZX/CGO   	ZH	1	ZH9949/SZX/CGO//Q/2016-07-07///USED/FLOWN	1040	0	0	2016/7/7		2016/7/28			bipiao	04:06.4
USED/FLOWN		SZX/PVG   	ZH	1	ZH9819/SZX/PVG//M/2016-07-11///USED/FLOWN	1260	0	0	2016/7/11		2016/7/28			bipiao	03:44.1
USED/FLOWN		SZX/HRB   	ZH	1	ZH9961/SZX/HRB//Y/2016-07-20///USED/FLOWN	1400	0	0	2016/7/20		2016/7/14	SZX469		bipiao	05:06.7
USED/FLOWN		DLC/NKG   	ZH	1	ZH9678/DLC/NKG//V/2016-07-16///USED/FLOWN	600	0	0	2016/7/16		2016/8/9			bipiao	07:41.5
USED/FLOWN		BJS/SZX   	ZH	1	ZH9802/BJS/SZX//G/2016-05-04///USED/FLOWN	970	0	0	2016/5/4		2016/8/23	NULL		bipiao	41:24.5
USED/FLOWN		HET/HLD   	ZH	1	ZH9321/HET/HLD//K/2016-07-15///USED/FLOWN	920	0	0	2016/7/15		2016/8/9			bipiao	48:41.8
USED/FLOWN		HET/HLD   	ZH	1	ZH9321/HET/HLD//K/2016-07-15///USED/FLOWN	920	0	0	2016/7/15		2016/7/30			bipiao	41:12.5
USED/FLOWN		MIG/SZX   	ZH	1	ZH9912/MIG/SZX//Q/2016-07-22///USED/FLOWN	2400	100	0	2016/7/22		2016/7/6	BJS600		bipiao	58:09.9
USED/FLOWN		SYX/SZX   	ZH	1	ZH9902/SYX/SZX//Q/2016-07-22///USED/FLOWN	1390	100	0	2016/7/22		2016/7/7	BJS600		bipiao	05:46.7
USED/FLOWN		NNG/CKG   	ZH	1	ZH9543/NNG/CKG//V/2016-07-20///USED/FLOWN	1180	100	0	2016/7/20		2016/7/7	BJS600		bipiao	20:06.2
USED/FLOWN		NNG/CKG   	ZH	1	ZH9543/NNG/CKG//V/2016-07-20///USED/FLOWN	1180	100	0	2016/7/20		2016/7/7	BJS600		bipiao	20:29.0
USED/FLOWN		NNG/CKG   	ZH	1	ZH9543/NNG/CKG//Y/2016-07-20///USED/FLOWN	960	0	0	2016/7/20		2016/7/7	BJS600		bipiao	20:55.7
USED/FLOWN		CAN/CTU   	ZH	1	ZH9673/CAN/CTU//Y/2016-07-30///USED/FLOWN	720	0	0	2016/7/30		2016/7/8	BJS600		bipiao	41:06.8
USED/FLOWN		KHN/KMG   	ZH	1	ZH9377/KHN/KMG//Y/2016-07-29///USED/FLOWN	850	0	0	2016/7/29		2016/8/19			bipiao	14:39.5
USED/FLOWN		KHN/KMG   	ZH	1	ZH9377/KHN/KMG//Y/2016-07-29///USED/FLOWN	850	0	0	2016/7/29		2016/8/19			bipiao	14:26.9
USED/FLOWN		KHN/KMG   	ZH	1	ZH9377/KHN/KMG//Y/2016-07-29///USED/FLOWN	850	0	0	2016/7/29		2016/8/19			bipiao	14:49.6
USED/FLOWN		SZX/SZX   	ZH	1	ZH9815/SZX/SZX//G/2016-05-14///USED/FLOWN	0	50	0	2016/5/14		2016/8/23	NULL		bipiao	50:11.8
USED/FLOWN		NKG/BJS   	ZH	1	ZH9294/NKG/BJS//S/2016-05-14///USED/FLOWN	0	50	0	2016/5/14		2016/8/24	NULL		bipiao	49:29.2
USED/FLOWN		CGO/SHE   	ZH	1	ZH9438/CGO/SHE//Y/2016-05-01///USED/FLOWN	0	50	0	2016/5/1		2016/8/24	NULL		bipiao	21:54.8
USED/FLOWN		SZX/CGQ   	ZH	1	ZH9933/SZX/CGQ//E/2016-05-06///USED/FLOWN	750	0	0	2016/5/6		2016/8/24	NULL		bipiao	55:16.3
USED/FLOWN		PVG/INC   	HO	1	HO1336/PVG/INC//P/2016-06-02///USED/FLOWN	590	50	0	2016/6/2		2016/5/23	SZV122		bipiao	23:52.5
USED/FLOWN		CSX/SHA   	HO	1	HO1748/CSX/SHA//Y/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/25	SZV122		bipiao	28:47.7
USED/FLOWN		CSX/SHA   	HO	1	HO1748/CSX/SHA//Y/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/25	SZV122		bipiao	28:47.7
USED/FLOWN		HUZ/27M   	HO	1	HO1012/HUZ/27M//P/2016-05-27///USED/FLOWN	890	50	0	2016/5/27		2016/5/25	SZV122		bipiao	00:59.9
USED/FLOWN		CAN/LJG   	HO	1	HO1078/CAN/LJG//Z/2016-05-29///USED/FLOWN	700	50	0	2016/5/29		2016/5/18			bipiao	03:58.1
USED/FLOWN		INC/PVG   	HO	1	HO1335/INC/PVG//P/2016-05-25///USED/FLOWN	590	50	0	2016/5/25		2016/5/18			bipiao	26:56.6
USED/FLOWN		FOC/PVG   	HO	1	HO1108/FOC/PVG//P/2016-05-21///USED/FLOWN	0	50	0	2016/5/21		2016/5/20	SHA717		bipiao	39:03.7
USED/FLOWN		SHA/SZX   	HO	1	HO1151/SHA/SZX//V/2016-05-29///USED/FLOWN	0	50	0	2016/5/29		2016/5/27	SHA389		bipiao	28:46.8
USED/FLOWN		XMN/SHA   	HO	1	HO1192/XMN/SHA//Z/2016-05-31///USED/FLOWN	340	50	0	2016/5/31		2016/5/19	SHA392		bipiao	19:39.0
USED/FLOWN		PVG/DLC   	HO	1	HO1161/PVG/DLC//W/2016-05-22///USED/FLOWN	570	50	0	2016/5/22		2016/5/19	SHA365		bipiao	14:46.6
USED/FLOWN		SHA/XIY   	HO	1	HO1217/SHA/XIY//M/2016-05-23///USED/FLOWN	1110	50	0	2016/5/23		2016/5/21	SHA365		bipiao	16:07.2
USED/FLOWN		BHY/SZX   	HO	1	HO1260/BHY/SZX//Y/2016-05-27///USED/FLOWN	0	50	0	2016/5/27		2016/5/27	NNG157		bipiao	28:06.9
REFUNDED		SHA/ZUH   	HO	1	HOOPEN/SHA/ZUH//B/2016-05-20///REFUNDED	1360	50	0	2016/5/20		2016/5/20	SHA674		bipiao	15:30.6
REFUNDED		SHA/ZUH   	HO	1	HOOPEN/SHA/ZUH//B/2016-05-20///REFUNDED	1360	50	0	2016/5/20		2016/5/20	SHA674		bipiao	26:49.0
USED/FLOWN		XIY/NKG   	HO	1	HO1686/XIY/NKG//P/2016-05-29///USED/FLOWN	350	50	0	2016/5/29		2016/5/20	CKG177		bipiao	03:58.1
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//Z/2016-05-29///USED/FLOWN	410	50	0	2016/5/29		2016/5/21	CKG177		bipiao	03:58.1
USED/FLOWN		SYX/SHA   	HO	1	HO1130/SYX/SHA//P/2016-05-26///USED/FLOWN	600	50	0	2016/5/26		2016/5/21	CKG177		bipiao	28:10.0
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//P/2016-05-26///USED/FLOWN	350	50	0	2016/5/26		2016/5/22	CKG177		bipiao	28:09.9
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//P/2016-05-26///USED/FLOWN	350	50	0	2016/5/26		2016/5/22	CKG177		bipiao	28:10.0
USED/FLOWN		NKG/HRB   	HO	1	HO1652/NKG/HRB//P/2016-05-28///USED/FLOWN	500	50	0	2016/5/28		2016/5/22	CKG177		bipiao	39:51.7
USED/FLOWN		SYX/SHA   	HO	1	HO1130/SYX/SHA//P/2016-05-26///USED/FLOWN	600	50	0	2016/5/26		2016/5/22	CKG177		bipiao	28:09.9
USED/FLOWN		SYX/SHA   	HO	1	HO1130/SYX/SHA//P/2016-05-26///USED/FLOWN	600	50	0	2016/5/26		2016/5/22	CKG177		bipiao	28:10.0
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//P/2016-05-26///USED/FLOWN	350	50	0	2016/5/26		2016/5/22	CKG177		bipiao	28:10.0
USED/FLOWN		NKG/SZX   	HO	1	HO1655/NKG/SZX//P/2016-05-26///USED/FLOWN	460	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:10.0
USED/FLOWN		NKG/SZX   	HO	1	HO1655/NKG/SZX//P/2016-05-26///USED/FLOWN	460	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:09.9
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//Z/2016-05-29///USED/FLOWN	410	50	0	2016/5/29		2016/5/23	CKG177		bipiao	03:58.1
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//Z/2016-05-29///USED/FLOWN	410	50	0	2016/5/29		2016/5/23	CKG177		bipiao	03:58.1
USED/FLOWN		NKG/XIY   	HO	1	HO1685/NKG/XIY//Z/2016-05-29///USED/FLOWN	410	50	0	2016/5/29		2016/5/23	CKG177		bipiao	03:58.1
USED/FLOWN		KWE/WNZ   	HO	1	HO1042/KWE/WNZ//Z/2016-05-26///USED/FLOWN	530	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:10.0
USED/FLOWN		WNZ/KWE   	HO	1	HO1041/WNZ/KWE//P/2016-05-26///USED/FLOWN	450	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:10.0
USED/FLOWN		WNZ/KWE   	HO	1	HO1041/WNZ/KWE//P/2016-05-26///USED/FLOWN	450	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:10.0
USED/FLOWN		WNZ/KWE   	HO	1	HO1041/WNZ/KWE//P/2016-05-26///USED/FLOWN	450	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:10.0
USED/FLOWN		WNZ/KWE   	HO	1	HO1041/WNZ/KWE//P/2016-05-26///USED/FLOWN	450	50	0	2016/5/26		2016/5/23	CKG177		bipiao	28:10.0
USED/FLOWN		BJS/XFN   	ZH	1	ZH9273/BJS/XFN//Y/2016-05-25///USED/FLOWN	0	50	0	2016/5/25		2016/8/24	NULL		bipiao	52:21.5
USED/FLOWN		SHE/HGH   	ZH	1	ZH9254/SHE/HGH//G/2016-05-09///USED/FLOWN	0	50	0	2016/5/9		2016/8/24	NULL		bipiao	20:46.0
REFUNDED		SZX/LHW   	ZH	1	ZHOPEN/SZX/LHW//U/2016-07-09///REFUNDED	1680	50	0	2016/7/9		2016/7/9	KMG262		bipiao	43:58.7
USED/FLOWN		WUX/BJS   	ZH	1	ZH9572/WUX/BJS//Y/2016-05-25///USED/FLOWN	0	50	0	2016/5/25		2016/8/24	NULL		bipiao	03:32.3
USED/FLOWN		JJN/BJS   	ZH	1	ZH9252/JJN/BJS//Q/2016-05-08///USED/FLOWN	980	0	0	2016/5/8		2016/8/23	NULL		bipiao	42:45.6
USED/FLOWN		BJS/SZX   	ZH	1	ZH9889/BJS/SZX//Y/2016-05-15///USED/FLOWN	0	50	0	2016/5/15		2016/8/24	NULL		bipiao	49:33.3
USED/FLOWN		SZX/BJS   	ZH	1	ZH9831/SZX/BJS//Y/2016-05-13///USED/FLOWN	0	50	0	2016/5/13		2016/8/24	NULL		bipiao	57:38.6
USED/FLOWN		BJS/LXA   	ZH	1	ZH4125/BJS/LXA//Y/2016-07-25///USED/FLOWN	2430	0	0	2016/7/25		2016/8/24			bipiao	12:51.7
USED/FLOWN		NKG/BJS   	ZH	1	ZH9294/NKG/BJS//S/2016-05-06///USED/FLOWN	0	50	0	2016/5/6		2016/8/23	NULL		bipiao	45:53.1
USED/FLOWN		CGQ/NKG   	ZH	1	ZH9538/CGQ/NKG//Q/2016-05-26///USED/FLOWN	0	50	0	2016/5/26		2016/8/24	NULL		bipiao	55:50.8
USED/FLOWN		SZX/SHA   	CZ	1	CZ6583/SZX/SHA//E/2016-07-24///USED/FLOWN	0	50	0	2016/7/24		2016/6/30			bipiao	17:53.7
REFUNDED		HGH/CAN   	ZH	1	ZHOPEN/HGH/CAN//S/2016-06-14///REFUNDED	880	100	0	2016/6/14		2016/6/14	NKG166		bipiao	56:18.3
USED/FLOWN		PZI/SZX   	ZH	1	ZH9780/PZI/SZX//W/2016-06-30///USED/FLOWN	1100	100	0	2016/6/30		2016/6/14	CTU179		bipiao	08:41.5
USED/FLOWN		HGH/CAN   	ZH	1	ZHOPEN/HGH/CAN//V/2016-06-17///USED/FLOWN	1100	100	0	2016/6/17		2016/6/17	CSX242		bipiao	32:01.6
USED/FLOWN		SZX/URC   	ZH	1	ZH9845/SZX/URC//U/2016-07-19///USED/FLOWN	4510	100	0	2016/7/19		2016/6/17	CSX242		bipiao	31:42.5
USED/FLOWN		SZX/URC   	ZH	1	ZH9845/SZX/URC//U/2016-07-19///USED/FLOWN	4510	100	0	2016/7/19		2016/6/17	CSX242		bipiao	33:22.8
USED/FLOWN		DLC/WUX   	ZH	1	ZH9562/DLC/WUX//V/2016-07-03///USED/FLOWN	1230	100	0	2016/7/3		2016/6/17	CSX242		bipiao	38:28.3
USED/FLOWN		DLC/WUX   	ZH	1	ZH9562/DLC/WUX//Y/2016-07-03///USED/FLOWN	1120	0	0	2016/7/3		2016/6/17	CSX242		bipiao	38:16.9
USED/FLOWN		DLC/WUX   	ZH	1	ZH9562/DLC/WUX//Y/2016-07-03///USED/FLOWN	1120	0	0	2016/7/3		2016/6/17	CSX242		bipiao	38:13.4
USED/FLOWN		KHN/ZUH   	ZH	1	ZH9465/KHN/ZUH//Q/2016-07-12///USED/FLOWN	980	100	0	2016/7/12		2016/6/17	WUX111		bipiao	40:58.8
USED/FLOWN		WUX/SZX   	ZH	1	ZH9736/WUX/SZX//S/2016-07-13///USED/FLOWN	1120	100	0	2016/7/13		2016/6/17	SZX638		bipiao	56:44.8
USED/FLOWN		SZX/HRB   	ZH	1	ZH9961/SZX/HRB//W/2016-07-03///USED/FLOWN	2790	100	0	2016/7/3		2016/6/17	CGO178		bipiao	58:46.4
USED/FLOWN		SZX/HRB   	ZH	1	ZH9961/SZX/HRB//W/2016-07-03///USED/FLOWN	2790	100	0	2016/7/3		2016/6/17	CGO178		bipiao	58:44.8
USED/FLOWN		INC/NKG   	ZH	1	ZH9225/INC/NKG//S/2016-07-01///USED/FLOWN	1160	0	0	2016/7/1		2016/8/1			bipiao	57:16.3
USED/FLOWN		KMG/SZX   	ZH	1	ZHOPEN/KMG/SZX//S/2016-06-17///USED/FLOWN	1160	100	0	2016/6/17		2016/6/17	SZX124		bipiao	09:03.8
USED/FLOWN		PVG/WNZ   	ZH	1	ZH1968/PVG/WNZ//Y/2016-06-17///USED/FLOWN	1630	0	0	2016/6/17		2016/6/20			bipiao	52:49.0
USED/FLOWN		XMN/NTG   	ZH	1	ZH9602/XMN/NTG//Y/2016-07-31///USED/FLOWN	520	0	0	2016/7/31		2016/8/11			bipiao	15:10.8
USED/FLOWN		CTU/SZX   	ZH	1	ZH9824/CTU/SZX//Q/2016-07-04///USED/FLOWN	1480	100	0	2016/7/4		2016/6/17	CSX242		bipiao	16:34.6
USED/FLOWN		CTU/SZX   	ZH	1	ZH9824/CTU/SZX//Q/2016-07-04///USED/FLOWN	1480	100	0	2016/7/4		2016/6/17	CSX242		bipiao	16:17.2
USED/FLOWN		SZX/HAK   	ZH	1	ZH9909/SZX/HAK//V/2016-07-06///USED/FLOWN	630	100	0	2016/7/6		2016/6/17	CSX242		bipiao	15:49.4
USED/FLOWN		YIH/SZX   	ZH	1	ZH9944/YIH/SZX//Q/2016-07-05///USED/FLOWN	1300	100	0	2016/7/5		2016/6/17	CSX242		bipiao	17:24.1
USED/FLOWN		WUX/SZX   	ZH	1	ZH9510/WUX/SZX//U/2016-06-21///USED/FLOWN	1060	0	0	2016/6/21		2016/7/13			bipiao	47:39.5
USED/FLOWN		SZX/WUX   	ZH	1	ZH9505/SZX/WUX//Q/2016-06-24///USED/FLOWN	900	0	0	2016/6/24		2016/7/13			bipiao	47:01.9
REFUNDED		XMN/CAN   	ZH	1	ZHOPEN/XMN/CAN//S/2016-06-17///REFUNDED	470	0	0	2016/6/17		2016/6/17			bipiao	06:22.0
USED/FLOWN		SZX/HAK   	ZH	1	ZHOPEN/SZX/HAK//W/2016-06-17///USED/FLOWN	630	100	0	2016/6/17		2016/6/17	WUX111		bipiao	43:51.9
USED/FLOWN		CAN/NGB   	ZH	1	ZHOPEN/CAN/NGB//W/2016-06-17///USED/FLOWN	950	50	0	2016/6/17		2016/6/17	WUX111		bipiao	43:30.0
USED/FLOWN		HGH/SZX   	ZH	1	ZHOPEN/HGH/SZX//S/2016-06-17///USED/FLOWN	940	100	0	2016/6/17		2016/6/17	SZX638		bipiao	31:00.2
USED/FLOWN		HGH/SZX   	ZH	1	ZHOPEN/HGH/SZX//S/2016-06-17///USED/FLOWN	940	100	0	2016/6/17		2016/6/17	SZX638		bipiao	29:16.6
USED/FLOWN		XMN/XIY   	ZH	1	ZH9746/XMN/XIY//V/2016-07-06///USED/FLOWN	1600	100	0	2016/7/6		2016/6/17	WUX111		bipiao	29:18.0
USED/FLOWN		CKG/TAO   	ZH	1	ZH3042/CKG/TAO//W/2016-07-06///USED/FLOWN	680	50	0	2016/7/6		2016/6/17	CKG141		bipiao	32:01.0
USED/FLOWN		TSN/SZX   	ZH	1	ZH9784/TSN/SZX//S/2016-07-03///USED/FLOWN	1460	100	0	2016/7/3		2016/6/17	SZX638		bipiao	32:40.1
USED/FLOWN		CAN/XIY   	ZH	1	ZH9669/CAN/XIY//W/2016-07-03///USED/FLOWN	1160	100	0	2016/7/3		2016/6/17	CSX242		bipiao	32:00.5
USED/FLOWN		WUX/DLC   	ZH	1	ZH9575/WUX/DLC//V/2016-07-03///USED/FLOWN	1230	100	0	2016/7/3		2016/6/17	CSX242		bipiao	34:43.6
USED/FLOWN		SZX/HFE   	ZH	1	ZH9797/SZX/HFE//U/2016-07-20///USED/FLOWN	1740	100	0	2016/7/20		2016/6/17	WUX111		bipiao	34:43.7
USED/FLOWN		SZX/HFE   	ZH	1	ZH9797/SZX/HFE//U/2016-07-20///USED/FLOWN	1740	100	0	2016/7/20		2016/6/17	WUX111		bipiao	34:43.5
USED/FLOWN		CGQ/YNT   	ZH	1	ZH9934/CGQ/YNT//U/2016-07-03///USED/FLOWN	1020	100	0	2016/7/3		2016/6/17	CSX242		bipiao	35:23.6
REFUNDED		SZX/HYN   	ZH	1	ZHOPEN/SZX/HYN//U/2016-06-17///REFUNDED	1360	100	0	2016/6/17		2016/6/17	CSX242		bipiao	07:59.8
USED/FLOWN		XIY/SZX   	ZH	1	ZH9256/XIY/SZX//W/2016-07-17///USED/FLOWN	1320	100	0	2016/7/17		2016/6/17	SZX638		bipiao	12:34.9
USED/FLOWN		CGO/KMG   	ZH	1	ZH3162/CGO/KMG//W/2016-07-06///USED/FLOWN	920	0	0	2016/7/6		2016/7/7			bipiao	09:04.9
USED/FLOWN		WUX/CAN   	ZH	1	ZH9576/WUX/CAN//S/2016-07-06///USED/FLOWN	980	100	0	2016/7/6		2016/6/17	WUX111		bipiao	08:15.0
USED/FLOWN		WUX/CAN   	ZH	1	ZH9576/WUX/CAN//S/2016-07-06///USED/FLOWN	980	100	0	2016/7/6		2016/6/17	WUX111		bipiao	08:43.9
USED/FLOWN		SYX/SZX   	ZH	1	ZHOPEN/SYX/SZX//W/2016-06-17///USED/FLOWN	850	100	0	2016/6/17		2016/6/17	SZX124		bipiao	49:12.6
